user_id,churn,age,credit_score,deposits,withdrawal,purchases_partners,purchases,cc_taken,cc_recommended,cc_disliked,cc_liked,cc_application_begin,app_downloaded,web_user,app_web_user,ios_user,android_user,registered_phones,payment_type,waiting_4_loan,cancelled_loan,received_loan,rejected_loan,zodiac_sign,rewards_earned,reward_rate,is_referred
5493,True,41.0,521.0,0,0,6,0,0,21,0,0,2,True,False,False,True,True,2,Semi-Monthly,False,False,False,False,Gemini,6.0,0.2,False
5494,False,29.0,640.0,0,0,58,0,0,106,0,0,11,True,True,True,True,False,0,Bi-Weekly,False,False,False,False,Cancer,22.0,0.96,False
5499,True,32.0,511.0,0,0,0,0,1,84,0,1,7,True,True,True,True,False,2,Bi-Weekly,False,False,False,False,Libra,41.0,0.0,False
5500,False,35.0,575.0,1,0,39,1,0,54,0,0,6,True,False,False,True,False,0,Weekly,False,False,False,False,Sagittarius,19.0,0.79,False
5503,True,30.0,533.0,0,0,0,0,0,65,0,0,1,True,True,True,False,True,0,Bi-Weekly,False,False,False,False,Aries,25.0,0.83,False
5505,True,26.0,566.0,0,0,0,0,0,164,0,0,11,True,True,True,False,True,0,Monthly,False,False,False,False,Gemini,48.0,1.6,False
5506,False,37.0,573.0,0,0,68,0,0,183,0,0,3,True,False,False,False,True,0,na,False,False,False,False,Sagittarius,53.0,1.77,True
5509,True,35.0,513.0,3,0,121,3,0,235,0,0,43,True,True,True,True,False,0,Bi-Weekly,False,False,False,False,Leo,40.0,1.33,False
5510,False,26.0,567.0,0,0,42,0,0,95,0,0,1,True,False,False,True,False,0,na,False,False,False,False,Taurus,34.0,1.13,False
5512,False,31.0,563.0,15,0,53,15,0,205,0,0,12,True,True,True,False,True,0,Semi-Monthly,False,False,False,False,Taurus,49.0,1.63,True
5514,False,40.0,483.0,0,0,232,0,0,244,0,0,34,True,True,True,True,True,5,na,False,False,False,False,Cancer,67.0,2.23,True
5515,False,29.0,542.5155998157956,0,0,20,0,0,61,0,0,1,True,False,False,False,True,0,na,False,False,False,False,Leo,8.0,0.33,False
5516,True,51.0,595.0,0,0,7,0,0,19,0,0,5,True,True,True,True,False,0,Weekly,False,False,False,False,Pisces,5.0,0.16999999999999998,True
5518,True,25.0,500.0,2,0,0,2,0,106,0,0,4,True,False,False,True,False,0,Bi-Weekly,False,False,False,False,Scorpio,36.0,1.2,True
5521,True,24.0,520.0,55,3,137,56,0,310,0,0,25,True,False,False,True,True,2,na,False,False,False,False,Taurus,58.0,1.93,True
5531,False,37.0,564.0,3,0,0,3,0,267,0,0,13,True,False,False,False,True,0,Bi-Weekly,False,False,False,False,Pisces,76.0,2.53,False
5533,True,32.0,542.5155998157956,0,0,1,0,0,2,0,0,0,True,False,False,False,True,0,Bi-Weekly,False,False,False,False,Libra,0.0,0.0,False
5534,True,29.0,483.0,12,1,24,12,0,80,0,0,12,True,False,False,True,False,0,Semi-Monthly,False,False,False,False,Virgo,21.0,0.7,False
5539,False,31.0,512.0,0,0,106,0,0,252,0,0,11,True,False,False,False,True,0,Weekly,False,False,False,False,Leo,57.0,1.9,True
5542,True,44.0,604.0,0,0,20,0,0,200,0,0,57,True,True,True,True,False,0,Bi-Weekly,False,False,True,False,Scorpio,45.0,1.5,True
5551,True,23.0,542.5155998157956,1,1,27,1,0,52,0,0,1,True,True,True,False,True,2,Bi-Weekly,False,False,False,False,Aries,23.0,0.77,False
5556,False,31.0,542.5155998157956,0,0,93,0,0,143,0,0,9,True,True,True,False,True,0,Bi-Weekly,False,False,False,False,Gemini,37.0,1.23,True
5560,True,18.0,433.0,0,0,3,0,0,0,0,0,0,True,True,True,False,True,2,na,False,False,False,False,Virgo,4.0,0.13,False
5567,False,32.0,583.0,0,0,10,0,0,37,0,0,0,True,True,True,True,False,3,na,False,False,False,False,Libra,5.0,0.16999999999999998,False
5568,True,28.0,470.0,0,0,0,0,1,78,3,0,31,True,True,True,True,False,0,Bi-Weekly,False,False,False,False,Scorpio,36.0,1.2,False
5573,False,32.0,533.0,7,3,99,7,0,189,0,0,87,True,True,True,True,False,2,Weekly,False,False,False,False,Scorpio,41.0,1.37,True
5576,True,50.0,526.0,0,0,0,0,0,12,0,0,5,True,False,False,True,False,0,na,False,False,False,False,Scorpio,1.0,0.03,False
5580,False,39.0,542.5155998157956,0,0,0,0,0,245,0,0,6,True,False,False,False,True,0,na,False,False,False,False,Leo,66.0,2.2,False
5582,False,43.0,437.0,0,0,87,0,0,228,0,0,19,True,True,True,True,False,0,Bi-Weekly,False,False,False,False,Gemini,52.0,1.73,False
5585,False,33.0,580.0,0,0,180,0,0,263,0,0,14,True,True,True,True,False,0,Bi-Weekly,False,False,False,False,Cancer,60.0,2.0,True
5588,False,43.0,405.0,0,0,49,0,0,261,0,0,20,True,True,True,True,False,0,na,False,False,False,False,Aquarius,48.0,1.6,False
5592,False,54.0,617.0,29,0,38,29,0,107,0,0,19,True,True,True,True,False,0,Bi-Weekly,False,False,False,False,Gemini,31.0,1.03,True
5600,True,58.0,633.0,0,0,0,0,0,196,0,0,4,True,True,True,True,False,2,Bi-Weekly,False,False,False,False,Gemini,69.0,2.3,False
5603,False,27.0,590.0,9,1,79,9,0,196,0,0,16,True,True,True,True,False,0,Bi-Weekly,False,False,False,False,Leo,46.0,1.53,True
5604,True,28.0,525.0,8,3,93,8,0,226,0,0,4,True,False,False,True,True,3,na,False,False,False,False,Virgo,17.0,0.5700000000000001,True
5605,True,28.0,680.0,0,0,20,0,0,32,0,0,2,True,True,True,False,True,0,Semi-Monthly,False,False,True,False,Libra,24.0,0.8,False
5607,False,29.0,586.0,4,0,49,3,0,139,0,0,16,True,False,False,False,True,0,Semi-Monthly,False,False,False,False,Aquarius,8.0,0.27,False
5609,False,33.0,533.0,0,0,1,0,0,85,0,0,0,True,True,True,False,True,0,Semi-Monthly,False,False,False,False,Sagittarius,32.0,1.0699999999999998,False
5612,True,25.0,497.0,0,0,42,0,0,106,0,0,9,True,False,False,False,True,0,Bi-Weekly,False,False,False,False,Leo,24.0,0.8,False
5621,True,35.0,581.0,0,0,0,0,1,1,0,0,0,True,True,True,True,False,0,Monthly,False,False,True,False,Cancer,4.0,0.13,False
5623,True,49.0,514.0,0,0,0,0,0,197,0,0,11,True,True,True,False,True,0,Bi-Weekly,False,False,False,False,Scorpio,65.0,2.17,False
5624,True,30.0,518.0,1,0,47,1,0,45,0,0,7,True,True,True,True,False,0,Weekly,False,False,False,False,Aquarius,20.0,0.67,False
5626,False,29.0,569.0,33,3,86,33,0,225,0,0,9,True,False,False,False,True,0,Bi-Weekly,False,False,False,False,Aquarius,59.0,1.97,True
5628,True,26.0,543.0,0,0,0,0,0,172,0,0,11,True,True,True,False,True,0,Bi-Weekly,False,False,False,False,Gemini,57.0,1.9,False
5629,False,32.0,542.5155998157956,10,0,138,10,0,228,0,0,9,True,False,False,False,True,0,Bi-Weekly,False,False,False,False,Libra,58.0,1.93,True
5631,True,30.0,441.0,0,0,0,0,0,63,0,0,7,True,True,True,True,False,0,Bi-Weekly,False,False,False,False,Pisces,32.0,1.0699999999999998,False
5632,True,22.0,463.0,0,0,21,0,0,26,0,0,1,True,True,True,True,False,0,Bi-Weekly,False,False,False,False,Virgo,5.0,0.36,False
5634,False,35.0,635.0,20,0,21,20,0,214,0,0,23,True,True,True,False,True,0,Monthly,False,False,False,False,Virgo,55.0,1.83,False
5637,True,33.0,542.5155998157956,0,0,0,0,0,192,0,0,13,True,False,False,False,True,0,Semi-Monthly,False,False,False,False,Virgo,65.0,2.17,False
5638,False,27.0,547.0,5,2,68,5,0,150,0,0,3,True,False,False,True,False,0,na,False,False,False,False,Virgo,39.0,1.3,False
5641,True,25.0,509.0,3,0,70,3,0,121,0,0,9,True,False,False,True,False,0,Bi-Weekly,False,False,False,False,Pisces,18.0,0.6,True
5647,True,33.0,512.0,0,0,0,0,1,69,0,0,1,True,False,False,True,True,2,Bi-Weekly,False,False,False,False,Virgo,42.0,1.4,False
5653,False,31.0,546.0,0,0,16,0,0,145,0,0,13,True,True,True,True,False,0,Weekly,False,False,False,False,Scorpio,47.0,1.5699999999999998,True
5655,False,55.0,491.0,0,0,0,0,0,204,0,0,4,True,True,True,False,True,0,na,False,False,False,False,Leo,51.0,1.7,False
5657,True,25.0,542.5155998157956,0,0,0,0,0,0,0,0,0,True,True,True,False,True,2,Bi-Weekly,False,False,False,False,Aries,0.0,0.0,False
5658,False,42.0,542.5155998157956,0,0,5,0,0,9,0,0,0,True,True,True,False,True,0,Bi-Weekly,False,False,False,False,Gemini,16.0,0.53,False
5660,False,26.0,532.0,4,1,40,4,0,60,0,0,4,True,True,True,False,True,0,Bi-Weekly,False,False,False,False,Aquarius,28.0,0.93,True
5662,False,37.0,596.0,0,0,0,0,10,233,2,1,35,True,True,True,True,False,0,na,False,False,False,False,Leo,62.0,2.07,False
5663,True,23.0,654.0,0,0,0,0,0,100,0,0,2,True,True,True,False,True,0,Bi-Weekly,False,False,False,False,Leo,48.0,2.67,False
5667,False,25.0,542.5155998157956,1,1,11,1,0,25,0,0,0,True,False,False,True,False,0,Weekly,False,False,False,False,Virgo,8.0,0.27,False
5672,True,28.0,508.0,0,0,58,0,0,210,0,0,8,True,False,False,False,True,0,na,False,False,False,False,Scorpio,54.0,1.8,True
5677,True,37.0,592.0,0,0,0,0,0,45,0,0,3,True,False,False,True,False,0,Semi-Monthly,False,False,False,False,Aries,18.0,0.6,False
5680,False,41.0,558.0,0,0,25,0,0,72,0,0,15,True,True,True,True,False,0,Semi-Monthly,False,False,False,False,Aquarius,15.0,0.5,True
5691,False,33.0,525.0,5,1,39,5,0,142,0,0,6,True,False,False,False,True,0,Semi-Monthly,False,False,False,False,Gemini,54.0,1.8,True
5694,True,33.0,515.0,0,0,0,0,1,111,0,0,2,True,True,True,False,True,2,Weekly,False,False,False,False,Leo,40.0,1.33,False
5696,False,27.0,530.0,0,0,0,0,0,231,0,0,9,True,True,True,False,True,0,Weekly,False,False,False,False,Virgo,67.0,2.23,False
5698,True,40.0,542.5155998157956,0,0,39,0,0,116,0,0,9,True,True,True,False,True,0,Bi-Weekly,False,False,False,False,Scorpio,14.0,0.47,True
5699,True,41.0,542.5155998157956,0,0,69,0,0,145,0,0,8,True,True,True,False,True,2,Semi-Monthly,False,False,False,False,Libra,31.0,1.03,True
5700,False,31.0,534.0,2,0,31,2,0,167,0,0,21,True,True,True,False,True,0,Bi-Weekly,False,False,False,False,Aquarius,49.0,1.63,False
5701,False,21.0,556.0,0,0,60,0,0,95,0,0,1,True,False,False,False,True,0,Weekly,False,False,False,False,Gemini,24.0,0.8,True
5703,False,25.0,573.0,0,0,0,0,0,181,0,0,0,True,False,False,False,True,0,Weekly,False,False,False,False,Scorpio,67.0,2.23,False
5706,False,30.0,591.0,0,0,8,0,0,6,0,0,1,True,True,True,False,True,0,na,False,False,False,False,Virgo,5.0,0.25,False
5709,False,30.0,564.0,0,0,53,0,0,101,0,0,8,True,False,False,False,True,0,na,False,False,False,False,Taurus,34.0,1.13,False
5711,False,27.0,584.0,0,0,0,0,0,238,0,0,17,True,False,False,False,True,0,Bi-Weekly,False,False,False,False,Pisces,68.0,2.27,True
5712,True,51.0,542.5155998157956,0,0,0,0,3,120,0,0,16,True,True,True,True,False,0,Monthly,False,False,False,False,Aquarius,53.0,1.77,False
5713,True,25.0,468.0,0,0,0,0,0,66,0,1,5,True,True,True,False,True,0,Bi-Weekly,False,False,False,False,Aquarius,27.0,0.9,False
5714,False,28.0,542.5155998157956,1,0,18,1,0,30,0,0,4,True,False,False,True,False,0,Bi-Weekly,False,False,False,False,Libra,9.0,0.53,False
5715,True,57.0,556.0,2,0,58,1,0,195,0,0,49,True,True,True,True,False,2,Bi-Weekly,False,False,False,False,Virgo,52.0,1.73,True
5716,True,29.0,547.0,0,0,0,0,0,74,0,0,7,True,True,True,False,True,0,Monthly,False,False,False,True,Gemini,36.0,1.2,False
5720,True,32.0,580.0,1,1,99,1,0,203,0,0,25,True,True,True,True,False,0,Bi-Weekly,False,False,False,False,Capricorn,57.0,1.9,True
5721,True,23.0,616.0,0,0,0,0,0,80,0,0,3,True,False,False,False,True,0,Bi-Weekly,False,False,False,False,Aquarius,30.0,1.0,True
5722,True,22.0,542.5155998157956,0,0,2,0,0,9,0,0,0,True,False,False,False,True,3,Bi-Weekly,False,False,False,False,Libra,0.0,0.0,True
5727,True,30.0,446.0,3,0,7,3,0,73,0,0,5,True,True,True,False,True,0,Monthly,False,False,False,False,Pisces,15.0,0.5,False
5728,False,32.0,599.0,11,4,19,10,0,69,0,0,15,True,True,True,True,False,2,Semi-Monthly,False,False,False,False,Pisces,6.0,0.2,True
5729,True,35.0,542.5155998157956,0,0,0,0,0,19,0,0,1,True,False,False,False,True,0,Bi-Weekly,False,False,True,False,Sagittarius,4.0,0.13,False
5731,True,24.0,427.0,0,0,0,0,0,207,0,0,18,True,False,False,True,True,2,Bi-Weekly,False,False,False,False,Sagittarius,66.0,2.2,False
5737,True,22.0,586.0,0,0,0,0,0,228,0,0,9,True,False,False,False,True,2,Bi-Weekly,False,False,False,False,Taurus,57.0,1.9,False
5739,False,36.0,635.0,0,0,0,0,0,246,0,0,13,True,True,True,False,True,0,Bi-Weekly,False,False,False,False,Libra,69.0,2.3,False
5740,True,28.0,491.0,0,0,0,0,0,202,0,0,6,True,False,False,False,True,0,Semi-Monthly,False,False,False,False,Leo,57.0,1.9,False
5744,False,22.0,620.0,1,0,68,1,0,205,0,0,3,True,False,False,False,True,0,na,False,False,False,False,Taurus,61.0,2.03,False
5751,False,35.0,542.5155998157956,0,0,0,0,1,232,0,0,33,True,False,False,True,False,0,na,False,False,False,False,Sagittarius,66.0,2.2,False
5752,False,21.0,409.0,0,0,12,0,0,22,0,0,1,True,False,False,False,True,4,Bi-Weekly,False,False,False,False,Leo,10.0,0.33,True
5757,False,24.0,542.5155998157956,0,0,0,0,0,6,0,0,0,True,False,False,False,True,0,Bi-Weekly,False,False,False,False,Aquarius,0.0,0.0,False
5759,False,57.0,714.0,0,0,121,0,0,122,0,0,1,True,True,True,False,True,2,Weekly,False,False,False,False,Sagittarius,53.0,1.77,False
5764,False,46.0,506.0,0,0,43,0,0,169,0,0,7,True,True,True,False,True,0,Bi-Weekly,False,False,False,False,Libra,48.0,1.6,True
5766,False,24.0,568.0,0,0,91,0,0,260,0,0,4,True,False,False,False,True,0,Weekly,False,False,False,False,Sagittarius,63.0,2.1,False
5767,True,37.0,570.0,1,1,44,1,0,100,0,0,6,True,True,True,False,True,3,Semi-Monthly,False,False,False,False,Leo,19.0,0.63,True
5773,True,30.0,521.0,10,0,38,10,0,53,0,0,9,True,True,True,True,False,3,na,False,False,False,False,Cancer,12.0,0.4,True
5776,True,35.0,542.5155998157956,0,0,62,0,0,100,0,0,0,True,False,False,False,True,0,Monthly,False,False,False,False,Pisces,41.0,1.37,False
5780,False,31.0,542.5155998157956,0,0,64,0,0,160,0,0,0,True,False,False,False,True,0,Bi-Weekly,False,False,False,False,Libra,44.0,1.47,False
5783,True,28.0,542.5155998157956,0,0,0,0,0,134,0,0,4,True,True,True,False,True,0,Bi-Weekly,False,False,False,False,Capricorn,51.0,1.7,False
5784,True,48.0,460.0,1,0,138,1,0,245,0,0,17,True,True,True,False,True,0,na,False,False,False,False,Scorpio,60.0,2.0,False
5788,True,19.0,542.5155998157956,0,0,8,0,0,23,0,0,0,True,True,True,False,True,0,Weekly,False,False,False,False,Virgo,11.0,0.37,False
5790,False,26.0,545.0,8,1,56,8,0,116,0,0,19,True,True,True,False,True,0,Weekly,False,False,False,False,Libra,31.0,1.03,True
5794,True,25.0,533.0,0,0,0,0,0,25,0,0,5,True,True,True,False,True,2,Bi-Weekly,False,False,False,False,Cancer,7.0,0.23,False
5798,True,45.0,606.0,0,0,0,0,0,176,0,0,16,True,True,True,True,False,2,Semi-Monthly,False,False,False,False,Aquarius,72.0,2.4,False
5804,False,24.0,546.0,5,2,51,5,0,94,0,0,9,True,True,True,False,True,0,Bi-Weekly,False,False,False,False,Virgo,13.0,0.43,True
5805,True,41.0,421.0,46,0,62,46,0,257,0,0,7,True,True,True,True,True,3,Weekly,False,False,False,False,Sagittarius,49.0,1.63,False
5811,True,35.0,526.0,0,0,23,0,0,95,0,0,22,True,True,True,True,False,3,Weekly,False,False,False,False,Libra,15.0,0.5,True
5816,True,25.0,542.5155998157956,0,0,0,0,0,111,1,0,25,True,True,True,True,False,0,Weekly,False,False,False,False,Gemini,27.0,0.9,True
5818,False,35.0,483.0,0,0,0,0,0,255,6,0,39,True,True,True,True,False,0,Bi-Weekly,False,False,False,False,Scorpio,67.0,2.23,False
5821,False,37.0,507.0,18,8,41,18,0,114,0,0,15,True,True,True,True,False,0,Monthly,False,False,False,False,Aquarius,27.0,0.9,True
5825,False,27.0,505.0,25,0,74,25,0,166,0,0,8,True,True,True,False,True,0,Weekly,False,False,False,False,Libra,33.0,1.1,False
5834,True,27.0,526.0,0,0,17,0,0,34,0,0,0,True,False,False,True,False,0,Weekly,False,False,False,False,Gemini,11.0,0.37,False
5841,False,26.0,525.0,0,0,64,0,0,136,0,0,6,True,True,True,True,False,0,Monthly,False,False,False,False,Pisces,32.0,1.0699999999999998,False
5843,False,52.0,519.0,0,0,40,0,0,51,0,0,10,True,True,True,False,True,0,Bi-Weekly,False,False,False,False,Gemini,30.0,1.0,True
5852,False,39.0,581.0,0,0,0,0,0,205,0,0,14,True,False,False,False,True,0,Weekly,False,False,False,False,Aries,65.0,2.17,False
5857,True,26.0,636.0,0,0,0,0,0,150,0,0,2,True,False,False,False,True,0,Bi-Weekly,False,False,False,False,Taurus,61.0,2.03,False
5858,False,44.0,499.0,51,8,164,51,0,304,0,0,100,True,True,True,False,True,4,Monthly,False,False,False,False,Virgo,66.0,2.2,True
5859,True,29.0,542.5155998157956,0,0,0,0,0,84,0,0,2,True,False,False,False,True,0,Weekly,False,False,False,False,Leo,20.0,0.67,False
5860,True,25.0,479.0,0,0,0,0,0,19,0,0,0,True,True,True,True,False,0,na,False,False,False,False,Aries,0.0,0.0,True
5863,False,27.0,498.0,5,0,25,5,0,67,0,0,11,True,True,True,False,True,0,Bi-Weekly,False,False,False,False,Leo,28.0,0.93,False
5867,False,31.0,561.0,0,0,7,0,0,21,0,0,1,True,False,False,False,True,0,Bi-Weekly,False,False,False,False,Virgo,6.0,0.25,False
5873,False,30.0,557.0,0,0,108,0,0,272,0,0,19,True,True,True,True,False,0,Bi-Weekly,False,False,False,False,Scorpio,51.0,1.7,False
5876,True,36.0,488.0,25,1,32,25,0,90,0,0,70,True,True,True,False,True,3,Bi-Weekly,False,False,False,False,Taurus,16.0,0.53,False
5879,False,34.0,508.0,1,0,73,1,0,220,0,0,6,True,True,True,False,True,0,Bi-Weekly,False,False,False,False,Aries,57.0,1.9,True
5891,False,34.0,578.0,15,0,103,14,0,240,0,0,17,True,True,True,False,True,0,Bi-Weekly,False,False,False,False,Leo,55.0,1.83,True
5895,True,28.0,438.0,17,8,6,17,0,254,0,0,5,True,True,True,False,True,0,Weekly,False,False,False,False,Aries,55.0,1.83,False
5896,False,51.0,588.0,2,0,152,0,0,273,0,0,27,True,True,True,True,False,0,na,False,False,False,False,Gemini,56.0,1.87,True
5899,False,31.0,537.0,0,0,82,0,0,261,0,0,8,True,True,True,False,True,2,na,False,False,False,False,Aquarius,63.0,2.1,True
5903,False,43.0,569.0,0,0,110,0,0,244,0,0,50,True,True,True,True,False,0,Semi-Monthly,False,False,False,False,Taurus,57.0,1.9,False
5904,False,23.0,506.0,2,0,48,2,0,78,0,0,8,True,True,True,False,True,0,Bi-Weekly,False,False,False,False,Virgo,27.0,0.9,True
5910,False,29.0,530.0,1,0,342,1,0,305,0,0,24,True,False,False,False,True,0,Semi-Monthly,False,False,True,False,Libra,67.0,2.23,False
5911,False,30.0,637.0,0,0,65,0,0,151,0,0,4,True,False,False,True,False,0,Bi-Weekly,False,False,False,False,Virgo,38.0,1.27,True
5925,True,33.0,542.5155998157956,0,0,89,0,0,204,0,0,4,True,True,True,False,True,0,na,False,False,False,False,Virgo,26.0,0.87,False
5927,True,22.0,457.0,0,0,0,0,0,118,0,0,5,True,False,False,True,False,0,Weekly,False,False,False,False,Gemini,43.0,1.4300000000000002,False
5929,False,32.0,555.0,0,0,0,0,0,65,0,0,1,True,True,True,False,True,0,Bi-Weekly,False,False,False,False,Taurus,23.0,0.77,False
5931,False,37.0,594.0,4,1,89,4,0,287,0,0,11,True,False,False,True,False,0,Semi-Monthly,False,False,False,False,Leo,66.0,2.2,False
5935,False,27.0,504.0,1,0,37,1,0,131,0,0,9,True,True,True,True,False,0,Bi-Weekly,False,False,False,False,Gemini,31.0,1.03,False
5939,True,23.0,602.0,4,1,20,4,0,170,0,0,23,True,True,True,False,True,0,Bi-Weekly,False,False,False,False,Aquarius,26.0,0.87,True
5941,True,47.0,640.0,0,0,37,0,0,264,0,0,1,True,True,True,True,False,0,na,False,False,False,False,Pisces,59.0,1.97,False
5943,False,34.0,619.0,2,0,50,2,0,84,0,0,14,True,True,True,True,False,2,na,False,False,False,False,Sagittarius,28.0,0.93,True
5945,False,28.0,507.0,5,1,117,5,0,276,0,0,4,True,True,True,False,True,2,Bi-Weekly,False,False,False,False,Scorpio,58.0,1.93,True
5953,False,39.0,492.0,0,0,1,0,0,1,0,0,1,True,False,False,False,True,0,Bi-Weekly,False,False,False,False,Pisces,1.0,0.03,False
5955,True,27.0,542.5155998157956,0,0,0,0,0,19,0,0,1,True,True,True,True,False,0,na,False,False,False,False,Scorpio,7.0,0.23,False
5956,True,39.0,495.0,4,1,0,4,0,187,0,0,16,True,True,True,True,False,0,Weekly,False,False,False,False,Sagittarius,79.0,2.63,True
5958,True,28.0,512.0,4,1,132,4,0,202,0,0,33,True,True,True,True,False,0,Bi-Weekly,False,False,False,False,Libra,49.0,1.63,True
5963,False,43.0,553.0,0,0,57,0,0,204,0,0,3,True,True,True,True,True,2,Bi-Weekly,False,False,False,False,Aries,51.0,1.7,False
5964,False,25.0,544.0,0,0,53,0,0,193,0,0,3,True,False,False,False,True,0,Bi-Weekly,False,False,False,False,Pisces,40.0,1.33,False
5966,True,43.0,550.0,0,0,0,0,0,135,0,0,9,True,True,True,False,True,0,Semi-Monthly,False,False,False,False,Cancer,52.0,1.73,False
5967,False,37.0,602.0,2,1,42,2,0,94,0,0,19,True,False,False,True,False,0,na,True,False,False,False,Sagittarius,27.0,0.9,True
5971,False,42.0,488.0,0,0,25,0,0,55,0,0,1,True,True,True,False,True,0,Monthly,False,False,False,False,Sagittarius,13.0,0.43,True
5973,False,26.0,671.0,16,2,43,16,0,91,0,0,7,True,False,False,False,True,0,Bi-Weekly,False,False,False,False,Gemini,19.0,0.95,True
5974,True,48.0,476.0,0,0,0,0,1,15,0,0,1,True,False,False,True,False,0,Bi-Weekly,False,False,False,False,Aries,29.0,0.97,True
5976,False,25.0,502.0,0,0,54,0,0,182,0,0,5,True,True,True,True,False,0,Bi-Weekly,False,False,False,False,Virgo,44.0,1.47,False
5978,True,23.0,585.0,29,1,49,29,0,242,0,0,2,True,True,True,False,True,0,Semi-Monthly,False,False,False,False,Cancer,67.0,2.23,True
5979,False,37.0,641.0,15,0,129,15,0,250,0,0,35,True,True,True,True,False,0,Bi-Weekly,False,False,False,False,Libra,60.0,2.0,True
5985,False,24.0,632.0,0,0,0,0,0,221,0,0,6,True,True,True,False,True,0,na,False,False,False,False,Libra,60.0,2.0,False
5987,False,57.0,542.5155998157956,0,0,0,0,0,37,0,0,1,True,True,True,True,False,0,Bi-Weekly,False,False,False,False,Gemini,35.0,1.17,False
5991,False,42.0,641.0,26,2,55,26,0,172,0,0,14,True,True,True,True,False,0,Weekly,False,False,False,False,Cancer,46.0,1.53,True
5993,True,89.0,498.0,0,0,93,0,0,184,0,0,36,True,False,False,False,True,0,na,False,False,False,False,Leo,17.0,0.5700000000000001,False
5996,False,29.0,542.0,0,0,90,0,0,244,0,0,12,True,True,True,True,False,0,Weekly,False,False,False,False,Aquarius,62.0,2.07,True
5999,False,17.0,552.0,1,0,71,1,0,106,0,0,4,True,True,True,True,True,2,na,False,False,False,False,Libra,33.0,1.1,True
6001,True,33.0,451.0,0,0,26,0,0,166,0,0,27,True,True,True,False,True,0,Bi-Weekly,False,False,False,False,Leo,39.0,1.3,True
6006,False,21.0,615.0,2,0,51,2,0,139,0,0,2,True,False,False,False,True,0,Bi-Weekly,False,False,False,False,Leo,44.0,1.47,False
6013,False,25.0,497.0,1,0,28,1,0,69,0,0,0,True,False,False,False,True,0,Bi-Weekly,False,False,False,False,Pisces,20.0,0.67,False
6014,True,36.0,487.0,2,1,47,2,0,125,0,0,4,True,True,True,True,False,0,Bi-Weekly,False,False,False,False,Leo,37.0,1.23,True
6017,True,24.0,542.5155998157956,0,0,0,0,0,224,0,0,2,True,False,False,True,False,0,Weekly,False,False,False,False,Sagittarius,65.0,2.17,False
6019,False,47.0,531.0,0,0,0,0,0,220,0,0,15,True,True,True,False,True,2,Weekly,False,False,False,False,Taurus,68.0,2.27,True
6021,False,45.0,547.0,0,0,0,0,0,167,0,0,10,True,True,True,False,True,0,Bi-Weekly,False,False,False,False,Scorpio,62.0,2.07,False
6023,True,52.0,528.0,0,0,0,0,0,122,0,0,4,True,False,False,False,True,0,Semi-Monthly,False,False,False,False,Sagittarius,47.0,1.5699999999999998,False
6025,True,26.0,631.0,0,0,51,0,0,56,0,0,0,True,True,True,False,True,2,Bi-Weekly,False,False,False,False,Leo,13.0,0.43,False
6027,False,41.0,485.0,0,0,0,0,0,16,0,0,0,True,False,False,True,False,2,Bi-Weekly,False,False,False,False,Leo,19.0,0.63,False
6036,False,35.0,562.0,5,1,84,5,0,255,0,0,12,True,True,True,True,False,0,Bi-Weekly,False,False,False,False,Cancer,53.0,1.77,True
6037,True,41.0,516.0,0,0,56,0,0,135,0,0,8,True,True,True,True,False,0,Monthly,False,False,False,False,Cancer,40.0,1.33,True
6041,True,30.0,539.0,0,0,0,0,0,108,0,0,13,True,False,False,False,True,0,Bi-Weekly,False,False,False,False,Sagittarius,38.0,1.27,False
6044,False,25.0,542.5155998157956,0,0,47,0,0,111,0,0,7,True,True,True,True,False,0,Weekly,False,False,False,False,Libra,37.0,1.23,False
6053,False,31.0,622.0,5,1,65,5,0,214,0,0,5,True,True,True,False,True,0,Weekly,False,False,False,False,Leo,46.0,1.53,False
6054,True,48.0,640.0,6,3,0,6,2,94,0,0,26,True,True,True,True,False,4,na,False,False,False,False,Cancer,16.0,0.53,True
6056,False,44.0,484.0,4,0,85,4,0,230,0,0,23,True,True,True,True,False,2,Bi-Weekly,False,False,False,False,Cancer,60.0,2.0,False
6059,False,20.0,542.5155998157956,1,0,78,1,0,199,0,0,17,True,False,False,False,True,0,Weekly,False,False,False,False,Pisces,42.0,1.4,False
6063,False,34.0,517.0,0,0,38,0,0,90,0,0,6,True,False,False,False,True,0,na,False,False,False,False,Scorpio,23.0,0.77,True
6070,True,55.0,545.0,26,0,41,26,0,237,0,0,44,True,True,True,True,True,2,Weekly,False,False,False,False,Leo,54.0,1.8,False
6072,True,25.0,542.5155998157956,2,2,0,2,1,240,0,0,18,True,True,True,False,True,0,Bi-Weekly,False,False,False,False,Virgo,61.0,2.03,True
6077,True,26.0,576.0,0,0,0,0,0,148,0,0,5,True,True,True,False,True,2,Bi-Weekly,False,False,False,False,Libra,40.0,1.33,False
6078,False,36.0,542.5155998157956,0,0,28,0,0,70,0,0,2,True,True,True,False,True,0,Bi-Weekly,False,False,False,False,Virgo,19.0,0.63,True
6080,True,39.0,506.0,0,0,17,0,0,6,0,0,0,True,True,True,True,False,0,Bi-Weekly,False,False,False,False,Pisces,1.0,0.33,False
